2.5758,3.3455,3.771,2.8588,0.3702,0.39455,0.34813,0.24196,0.25517,0.22661,0.089164,0.10843,0.071644,0.010251,0.013405,0.0077923,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.084888,0.10414,0.067399,0.009844,0.012996,0.007388,3.1129,3.5391,2.621,0.1376,0.15718,0.11272,0.013991,0.015882,0.011382,0.0042761,0.0044083,0.00414,0.00040724,0.00041984
2.8333,1.8279,2.1635,1.4357,0.30312,0.32332,0.28241,0.23514,0.24856,0.21967,0.095723,0.11566,0.077274,0.011213,0.014662,0.008519,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.091445,0.11137,0.073027,0.010805,0.014253,0.0081144,1.5953,1.9381,1.1979,0.070518,0.086372,0.051517,0.00717,0.0087334,0.0052024,0.0042788,0.0044107,0.0041428,0.00040751,0.00042007
3.0909,1.0502,1.2911,0.78534,0.26874,0.28607,0.25077,0.23164,0.24526,0.21608,0.10199,0.12245,0.082726,0.01217,0.015912,0.0092433,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.097711,0.11815,0.078477,0.011762,0.015502,0.0088387,0.8176,1.0658,0.54754,0.03614,0.047496,0.023547,0.0036745,0.0048024,0.0023778,0.00428,0.0044119,0.0041441,0.00040762,0.00042017
3.3485,0.6516,0.81141,0.48805,0.25112,0.2688,0.2341,0.22985,0.24361,0.21421,0.10798,0.12881,0.088005,0.013123,0.017153,0.0099654,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.1037,0.12452,0.083756,0.012715,0.016744,0.0095608,0.41899,0.58606,0.25025,0.018521,0.026118,0.010762,0.0018832,0.0026408,0.0010868,0.0042808,0.0044125,0.0041448,0.00040769,0.00042024
3.6061,0.44733,0.54764,0.35218,0.2421,0.26093,0.22451,0.22893,0.24279,0.21324,0.1137,0.13479,0.093118,0.014072,0.018388,0.010685,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.10942,0.13049,0.088869,0.013664,0.017979,0.010281,0.21473,0.32228,0.11438,0.0094917,0.014362,0.0049191,0.00096508,0.0014522,0.00049673,0.0042811,0.0044128,0.0041452,0.00040773,0.00042027
3.8636,0.34265,0.40385,0.29008,0.23747,0.25705,0.21953,0.22846,0.24238,0.21274,0.11917,0.1404,0.098069,0.015016,0.019615,0.011403,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.11489,0.1361,0.09382,0.014609,0.019205,0.010998,0.11005,0.17722,0.052279,0.0048644,0.0078974,0.0022483,0.00049458,0.00079856,0.00022703,0.0042813,0.004413,0.0041453,0.00040774,0.00042028
4.1212,0.289,0.32837,0.2569,0.2351,0.25513,0.21694,0.22822,0.24218,0.21248,0.1244,0.14566,0.10287,0.015957,0.020834,0.012119,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.12011,0.14136,0.098616,0.015549,0.020425,0.011714,0.056397,0.097449,0.023895,0.0024929,0.0043427,0.0010276,0.00025347,0.00043912,0.00010376,0.0042814,0.0044131,0.0041455,0.00040775,0.00042029
4.3788,0.26151,0.28743,0.23852,0.23388,0.25418,0.21559,0.2281,0.24208,0.21235,0.12939,0.1506,0.10751,0.016894,0.022047,0.012832,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.12511,0.1463,0.10326,0.016486,0.021637,0.012427,0.028903,0.053586,0.010921,0.0012776,0.0023881,0.00046968,0.00012991,0.00024146,4.7422e-05,0.0042814,0.0044131,0.0041455,0.00040776,0.0004203
4.6364,0.24742,0.26529,0.22893,0.23326,0.25371,0.21489,0.22803,0.24203,0.21228,0.13416,0.15524,0.11201,0.017826,0.023252,0.013543,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.12988,0.15094,0.10776,0.017418,0.022842,0.013138,0.014813,0.029467,0.0049918,0.00065475,0.0013132,0.00021467,6.6578e-05,0.00013277,2.1671e-05,0.0042814,0.0044131,0.0041455,0.00040776,0.0004203
4.8939,0.24019,0.25832,0.22295,0.23294,0.25348,0.21453,0.228,0.242,0.21224,0.13872,0.15959,0.11636,0.018755,0.024449,0.014252,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.13444,0.15529,0.11211,0.018347,0.02404,0.013847,0.007591,0.016204,0.0022815,0.00033554,0.00072212,9.8107e-05,3.412e-05,7.3015e-05,9.8997e-06,0.0042815,0.0044131,0.0041455,0.00040776,0.00042029
5.1515,0.23649,0.25575,0.21883,0.23278,0.25337,0.21434,0.22799,0.24199,0.21222,0.14308,0.16367,0.12058,0.019679,0.02564,0.014959,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.1388,0.15938,0.11633,0.019271,0.02523,0.014554,0.0038903,0.0089105,0.0010428,0.00017195,0.00039708,4.4836e-05,1.7478e-05,4.0158e-05,4.527e-06,0.0042815,0.0044132,0.0041456,0.00040775,0.0004203
5.4091,0.2346,0.25449,0.21658,0.23269,0.25331,0.21424,0.22798,0.24198,0.21221,0.14724,0.16772,0.12467,0.0206,0.026823,0.015663,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.14296,0.16347,0.12042,0.020192,0.026414,0.015259,0.0019938,0.0048998,0.00047663,8.8118e-05,0.00021834,2.0488e-05,8.9548e-06,2.2077e-05,2.0781e-06,0.0042815,0.0044131,0.0041456,0.00040777,0.00042031
5.6667,0.23363,0.25386,0.2154,0.23265,0.25328,0.21419,0.22797,0.24198,0.21221,0.15122,0.17165,0.12863,0.021516,0.027999,0.016366,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.14694,0.1674,0.12438,0.021108,0.02759,0.015961,0.0010218,0.0026943,0.00021784,4.5154e-05,0.00012006,9.362e-06,4.6007e-06,1.2133e-05,9.3965e-07,0.0042815,0.0044131,0.0041456,0.00040778,0.00042032
5.9242,0.23313,0.25356,0.21479,0.23263,0.25327,0.21416,0.22797,0.24198,0.2122,0.15502,0.17536,0.13246,0.022429,0.029168,0.017066,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.15074,0.1711,0.12821,0.022021,0.028759,0.016662,0.00052363,0.0014816,9.9558e-05,2.3139e-05,6.6022e-05,4.2865e-06,2.3473e-06,6.6845e-06,4.3802e-07,0.0042814,0.0044131,0.0041455,0.00040778,0.0004203
6.1818,0.23287,0.2534,0.21448,0.23262,0.25326,0.21415,0.22797,0.24198,0.2122,0.15866,0.17886,0.13612,0.023337,0.03033,0.017765,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.15438,0.17461,0.13187,0.02293,0.029921,0.01736,0.00026836,0.00081471,4.5501e-05,1.1867e-05,3.6314e-05,1.9603e-06,1.2109e-06,3.6646e-06,1.924e-07,0.0042815,0.0044132,0.0041456,0.00040776,0.00042028
6.4394,0.23274,0.25333,0.21431,0.23261,0.25326,0.21414,0.22797,0.24198,0.2122,0.16213,0.18217,0.13967,0.024242,0.031485,0.018461,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.15785,0.17792,0.13541,0.023834,0.031076,0.018056,0.00013754,0.00044801,2.0793e-05,6.0813e-06,1.9967e-05,8.8849e-07,6.1303e-07,2.0249e-06,9.499e-08,0.0042816,0.0044133,0.0041457,0.00040774,0.00042028
6.697,0.23267,0.25329,0.21423,0.23261,0.25326,0.21414,0.22797,0.24198,0.2122,0.16545,0.1853,0.1431,0.025143,0.032634,0.019155,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.16117,0.18104,0.13884,0.024735,0.032224,0.01875,7.0489e-05,0.00024636,9.4989e-06,3.1089e-06,1.097e-05,4.1689e-07,3.2369e-07,1.1038e-06,3.6175e-08,0.0042817,0.0044133,0.0041458,0.00040776,0.00042035
6.9545,0.23264,0.25327,0.21418,0.23261,0.25326,0.21414,0.22797,0.24198,0.2122,0.16862,0.18825,0.14641,0.02604,0.033775,0.019847,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.16434,0.184,0.14216,0.025632,0.033365,0.019442,3.6126e-05,0.00013548,4.3459e-06,1.6051e-06,6.0441e-06,1.8113e-07,1.5649e-07,6.1867e-07,1.7047e-08,0.0042816,0.0044131,0.0041457,0.00040783,0.00042041
7.2121,0.23262,0.25326,0.21416,0.2326,0.25326,0.21414,0.22797,0.24198,0.2122,0.17165,0.19104,0.14962,0.026933,0.034909,0.020536,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.16737,0.18679,0.14536,0.026525,0.0345,0.020132,1.8507e-05,7.4499e-05,1.9929e-06,8.1157e-07,3.3145e-06,9.1027e-08,8.6713e-08,3.3057e-07,4.1957e-09,0.0042814,0.004413,0.0041455,0.00040788,0.00042041
7.4697,0.23261,0.25326,0.21415,0.2326,0.25326,0.21414,0.22797,0.24198,0.2122,0.17454,0.19367,0.15273,0.027822,0.036037,0.021224,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.17026,0.18942,0.14847,0.027414,0.035627,0.020819,9.4792e-06,4.096e-05,9.0095e-07,4.2697e-07,1.8302e-06,3.7827e-08,4.5362e-08,1.8518e-07,-1.9592e-09,0.0042813,0.004413,0.0041454,0.00040786,0.00042033
7.7273,0.23261,0.25326,0.21414,0.2326,0.25326,0.21414,0.22797,0.24198,0.2122,0.17731,0.19616,0.15573,0.028708,0.037157,0.02191,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.17303,0.19191,0.15147,0.0283,0.036748,0.021505,4.8689e-06,2.2516e-05,4.2218e-07,2.1104e-07,9.9817e-07,1.3949e-08,1.6318e-08,1.0683e-07,-4.8999e-09,0.0042814,0.0044132,0.0041454,0.00040778,0.00042023
7.9848,0.23261,0.25326,0.21414,0.2326,0.25326,0.21414,0.22797,0.24198,0.2122,0.17996,0.19852,0.15864,0.029589,0.038271,0.022593,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.17567,0.19426,0.15438,0.029181,0.037862,0.022188,2.4879e-06,1.2391e-05,1.8362e-07,1.0967e-07,5.5987e-07,7.9299e-09,1.1745e-08,5.3611e-08,-7.6827e-09,0.0042816,0.0044132,0.0041456,0.00040767,0.00042018
8.2424,0.2326,0.25326,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.18248,0.20074,0.16145,0.030467,0.039378,0.023275,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.1782,0.19649,0.15719,0.030059,0.038969,0.02287,1.2783e-06,6.8112e-06,9.425e-08,6.1896e-08,2.981e-07,1.7789e-09,1.192e-08,2.8811e-08,-1.0876e-08,0.0042816,0.0044131,0.0041457,0.00040764,0.00042025
8.5,0.2326,0.25326,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.1849,0.20284,0.16417,0.031341,0.040479,0.023954,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.18062,0.19859,0.15991,0.030933,0.04007,0.023549,6.522e-07,3.7418e-06,3.577e-08,2.4169e-08,1.6812e-07,-5.6076e-09,1.9175e-11,2.3892e-08,-2.0419e-08,0.0042814,0.004413,0.0041456,0.00040772,0.0004203
8.7576,0.2326,0.25326,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.18721,0.20482,0.1668,0.032211,0.041573,0.024631,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.18292,0.20057,0.16255,0.031803,0.041164,0.024227,3.3944e-07,2.0636e-06,1.7087e-08,1.3122e-08,9.6801e-08,-6.8366e-09,-6.3488e-09,1.2692e-08,-2.7342e-08,0.0042814,0.0044131,0.0041455,0.00040776,0.00042029
9.0152,0.2326,0.25326,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.18941,0.20669,0.16935,0.033077,0.04266,0.025306,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.18513,0.20244,0.16509,0.03267,0.042251,0.024902,1.6605e-07,1.1299e-06,4.0529e-09,1.4474e-08,4.6472e-08,-8.3752e-09,-1.396e-09,1.2752e-08,-3.8141e-08,0.0042815,0.0044132,0.0041455,0.00040774,0.00042027
9.2727,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.19152,0.20846,0.1717,0.03394,0.043741,0.02598,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.18724,0.20421,0.16742,0.033532,0.043332,0.025575,9.4909e-08,6.2218e-07,-8.767e-10,2.8851e-09,2.588e-08,-1.3076e-08,7.9081e-09,2.2926e-08,-5.8552e-08,0.0042816,0.0044132,0.0041456,0.00040773,0.00042029
9.5303,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.19353,0.21014,0.17395,0.034799,0.044815,0.026651,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.18925,0.20588,0.16966,0.034391,0.044406,0.026246,4.4436e-08,3.4698e-07,-4.9576e-09,-5.3964e-09,2.2239e-08,-3.0695e-08,2.0467e-09,2.7307e-08,-6.7043e-08,0.0042815,0.0044131,0.0041456,0.00040775,0.0004203
9.7879,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.19546,0.21172,0.17612,0.035654,0.045883,0.02732,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.19117,0.20746,0.17183,0.035247,0.045474,0.026915,1.8062e-08,1.8222e-07,-7.7013e-09,-2.312e-09,1.2945e-08,-3.675e-08,-2.1623e-08,3.9771e-08,-1.1291e-07,0.0042814,0.0044131,0.0041455,0.00040776,0.00042029
10.045,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.1973,0.21321,0.17821,0.036506,0.046945,0.027987,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.19301,0.20896,0.17392,0.036098,0.046535,0.027582,1.6374e-08,1.0745e-07,-1.1387e-08,6.92e-09,1.6995e-08,-4.7855e-08,-3.5314e-08,5.9947e-08,-1.1765e-07,0.0042814,0.0044132,0.0041455,0.00040775,0.00042029
10.303,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.19905,0.21462,0.18023,0.037354,0.048,0.028652,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.19477,0.21036,0.17594,0.036946,0.04759,0.028247,9.2384e-09,6.0386e-08,-1.898e-08,4.0566e-09,3.1596e-08,-5.0238e-08,-2.5269e-08,6.8737e-08,-1.1859e-07,0.0042816,0.0044133,0.0041456,0.00040775,0.0004203
10.561,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20073,0.21595,0.18218,0.038198,0.049048,0.029315,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.19645,0.2117,0.17789,0.03779,0.048639,0.02891,-2.5113e-09,2.6109e-08,-2.7402e-08,-1.7279e-08,3.8384e-08,-7.6029e-08,4.7081e-09,1.0726e-07,-1.2864e-07,0.0042816,0.0044132,0.0041457,0.00040777,0.00042031
10.818,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20234,0.21721,0.18406,0.039039,0.050091,0.029976,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.19806,0.21295,0.17977,0.038631,0.049681,0.029571,-4.1736e-09,1.8257e-08,-3.5691e-08,-3.1337e-08,4.8121e-08,-1.0996e-07,3.3248e-08,9.9909e-08,-1.2916e-07,0.0042815,0.0044131,0.0041457,0.00040777,0.00042031
11.076,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20387,0.2184,0.18587,0.039876,0.051127,0.030635,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.19959,0.21414,0.18158,0.039468,0.050717,0.03023,3.9094e-09,2.2595e-08,-5.8685e-08,-2.3959e-08,5.1406e-08,-1.1673e-07,2.3719e-08,1.1522e-07,-1.1112e-07,0.0042814,0.004413,0.0041455,0.00040777,0.00042029
11.333,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20534,0.21953,0.18762,0.040709,0.052157,0.031292,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20105,0.21529,0.18334,0.040301,0.051747,0.030887,7.7318e-09,2.8019e-08,-7.6194e-08,2.4874e-09,7.7046e-08,-1.2777e-07,-1.0836e-08,1.2501e-07,-1.1872e-07,0.0042814,0.0044132,0.0041455,0.00040775,0.00042028
11.591,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20674,0.22077,0.18931,0.041539,0.05318,0.031947,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20245,0.21654,0.18502,0.041131,0.052771,0.031542,-8.7646e-09,3.3724e-08,-8.7849e-08,2.9107e-08,1.1301e-07,-1.2708e-07,-2.3176e-08,1.2905e-07,-1.2108e-07,0.0042816,0.0044134,0.0041456,0.00040775,0.00042032
11.848,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20807,0.22195,0.19094,0.042365,0.054198,0.0326,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20379,0.21772,0.18665,0.041957,0.053788,0.032195,-2.566e-08,5.6641e-08,-1.1456e-07,2.2002e-08,1.0801e-07,-1.2729e-07,-2.074e-09,1.193e-07,-1.0296e-07,0.0042817,0.0044133,0.0041458,0.00040778,0.00042036
12.106,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20935,0.22307,0.19251,0.043188,0.055209,0.033251,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20507,0.21884,0.18823,0.04278,0.0548,0.032846,-2.5191e-08,7.3311e-08,-1.2081e-07,-1.1211e-08,1.3038e-07,-1.2908e-07,2.7176e-08,1.2103e-07,-1.2093e-07,0.0042817,0.0044131,0.0041458,0.00040782,0.00042037
12.364,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21058,0.22421,0.19403,0.044007,0.056215,0.0339,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20629,0.21993,0.18975,0.043599,0.055805,0.033495,-5.1283e-09,8.3192e-08,-1.239e-07,-2.4843e-08,1.305e-07,-1.2633e-07,1.4088e-08,1.2623e-07,-9.4227e-08,0.0042814,0.0044129,0.0041457,0.00040784,0.00042033
12.621,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21174,0.22532,0.1955,0.044822,0.057214,0.034546,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20746,0.22103,0.19121,0.044414,0.056804,0.034142,2.123e-08,1.1745e-07,-1.2735e-07,-5.5891e-09,1.2453e-07,-1.1463e-07,-1.3322e-08,1.1325e-07,-3.6987e-08,0.0042812,0.004413,0.0041454,0.0004078,0.00042026
12.879,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21286,0.22637,0.19691,0.045634,0.058207,0.035192,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20858,0.22209,0.19262,0.045226,0.057798,0.034787,2.5083e-08,1.241e-07,-1.2297e-07,2.5371e-08,1.3197e-07,-1.1009e-07,-1.7864e-08,1.0701e-07,-4.3155e-08,0.0042814,0.0044133,0.0041453,0.00040774,0.00042022
13.136,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21393,0.22738,0.19827,0.046443,0.059194,0.035835,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.20964,0.22309,0.19399,0.046035,0.058785,0.03543,-5.3092e-09,1.2431e-07,-1.2593e-07,1.7785e-08,1.3042e-07,-1.1399e-07,3.7852e-09,1.2335e-07,-4.6072e-08,0.0042817,0.0044134,0.0041456,0.00040768,0.00042026
13.394,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21494,0.22833,0.19959,0.047248,0.060175,0.036476,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21066,0.22405,0.1953,0.04684,0.059766,0.036071,-2.6005e-08,1.3153e-07,-1.3041e-07,-1.3183e-08,1.194e-07,-9.5065e-08,2.4417e-08,6.1143e-08,-4.2846e-08,0.0042817,0.0044131,0.0041458,0.00040771,0.0004203
13.652,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21592,0.22924,0.20086,0.048049,0.061151,0.037115,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21164,0.22496,0.19657,0.047642,0.060741,0.03671,-1.5083e-08,1.2328e-07,-1.1556e-07,-2.2932e-08,1.1382e-07,-4.5389e-08,3.0382e-09,4.7015e-08,-5.6648e-08,0.0042815,0.0044128,0.0041458,0.00040776,0.0004203
13.909,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21685,0.23011,0.20208,0.048847,0.06212,0.037752,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21257,0.22582,0.1978,0.04844,0.061711,0.037347,1.6962e-08,1.1793e-07,-1.2287e-07,-2.2015e-09,1.1292e-07,-4.6049e-08,-2.6774e-08,5.0175e-08,-6.9161e-08,0.0042812,0.004413,0.0041455,0.00040777,0.00042027
14.167,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21774,0.23093,0.20327,0.049642,0.063084,0.038387,0.2326,0.25325,0.21414,0.2326,0.25325,0.21414,0.22797,0.24198,0.2122,0.21346,0.22665,0.19898,0.049234,0.062675,0.037983,2.7269e-08,1.3236e-07,-1.0806e-07,2.5739e-08,1.1782e-07,-4.8136e-08,-2.8957e-08,4.8908e-08,-7.5219e-08,0.0042813,0.0044132,0.0041453,0.00040774,0.00042028
