3.6061,0.25459,0.29773,0.22988,0.25017,0.2951,0.22662,0.24995,0.27484,0.22647,0.071511,0.082885,0.054696,0.006913,0.008102,0.0053224,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,7.0969,8.2073,5.318,0.68736,0.80454,0.52344,0.0046256,0.022817,0.00044036,0.00020902,0.001024,1.9836e-05,1.9277e-05,7.2862e-05,4.0664e-07,0.00054217,0.0017533,0.00041707,3.9378e-05,0.00014839,3.2019e-05
3.8636,0.25117,0.29564,0.22731,0.25001,0.29501,0.2265,0.24994,0.27484,0.22646,0.076505,0.088568,0.058415,0.0074058,0.0086787,0.005701,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,7.595,8.7732,5.6883,0.73664,0.86221,0.56126,0.001208,0.0078588,7.645e-05,5.4587e-05,0.0003527,3.4473e-06,5.0269e-06,2.4812e-05,5.3108e-08,0.00055557,0.0017732,0.00042516,3.942e-05,0.00014853,3.2021e-05
4.1212,0.25028,0.29514,0.22667,0.24997,0.29499,0.22648,0.24994,0.27484,0.22646,0.081481,0.094211,0.062112,0.0078986,0.0092553,0.0060794,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,8.0911,9.3351,6.0564,0.78589,0.91985,0.59907,0.00031547,0.0027068,1.328e-05,1.4258e-05,0.00012148,5.9214e-07,1.3166e-06,8.443e-06,2.625e-09,0.0005696,0.0017932,0.00043366,3.9636e-05,0.00014866,3.2064e-05
4.3788,0.25004,0.29502,0.22652,0.24996,0.29498,0.22647,0.24993,0.27484,0.22646,0.086437,0.099813,0.065786,0.0083912,0.0098316,0.0064578,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,8.5853,9.8927,6.4221,0.83515,0.97748,0.63686,8.2393e-05,0.00093227,2.2977e-06,3.7265e-06,4.1838e-05,9.9926e-08,3.4405e-07,2.8738e-06,-5.7574e-09,0.00058436,0.0018135,0.00044235,3.9646e-05,0.00014875,3.2101e-05
4.6364,0.24998,0.29499,0.22648,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.091373,0.10537,0.069436,0.0088837,0.010408,0.006836,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,9.0773,10.446,6.7854,0.8844,1.0351,0.67465,2.1513e-05,0.00032109,4.0408e-07,9.7176e-07,1.442e-05,1.2444e-08,8.39e-08,9.8424e-07,-2.1146e-08,0.0005998,0.0018342,0.0004514,3.9712e-05,0.00014893,3.2125e-05
4.8939,0.24997,0.29498,0.22647,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.096288,0.11088,0.073062,0.0093761,0.010984,0.0072142,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,9.5672,10.997,7.1464,0.93363,1.0927,0.71241,5.6231e-06,0.0001106,6.7691e-08,2.5751e-07,4.9701e-06,1.1913e-09,2.366e-08,3.3709e-07,-4.115e-08,0.00061597,0.0018552,0.00046078,3.9832e-05,0.00014911,3.2193e-05
5.1515,0.24996,0.29498,0.22647,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.10118,0.11635,0.076665,0.0098684,0.01156,0.0075923,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,10.055,11.549,7.5049,0.98286,1.1502,0.75017,1.4645e-06,3.8083e-05,8.809e-09,7.2635e-08,1.718e-06,-7.7332e-09,7.445e-09,1.1093e-07,-1.0345e-07,0.00063301,0.0018763,0.0004706,3.9816e-05,0.00014917,3.2284e-05
5.4091,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.10605,0.12177,0.080242,0.010361,0.012135,0.0079702,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,10.54,12.096,7.8609,1.0321,1.2078,0.78791,3.8246e-07,1.3124e-05,-2.8529e-09,1.1856e-08,5.9152e-07,-2.1198e-08,-2.2421e-09,8.6323e-08,-1.2445e-07,0.00065092,0.0018978,0.00048076,3.9943e-05,0.00014931,3.2292e-05
5.6667,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.11089,0.12722,0.083795,0.010853,0.012711,0.0083481,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,11.022,12.638,8.2144,1.0813,1.2653,0.82565,1.0657e-07,4.5262e-06,-1.3544e-08,9.313e-09,1.967e-07,-4.3227e-08,-4.2576e-09,1.1541e-07,-1.2629e-07,0.00066972,0.0019196,0.0004914,3.9987e-05,0.00014949,3.2282e-05
5.9242,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.11571,0.13263,0.087323,0.011345,0.013286,0.0087259,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,11.502,13.176,8.5654,1.1305,1.3228,0.86336,2.5125e-08,1.56e-06,-3.2383e-08,-6.6962e-09,7.5692e-08,-7.7257e-08,7.8576e-09,1.2646e-07,-1.3012e-07,0.00068952,0.0019418,0.00050243,4.0091e-05,0.00014968,3.248e-05
6.1818,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.1205,0.13799,0.090825,0.011837,0.013861,0.0091035,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,11.979,13.709,8.9137,1.1797,1.3803,0.90107,4.4861e-09,5.3078e-07,-6.9164e-08,8.8748e-09,6.6698e-08,-1.1101e-07,-5.0026e-08,1.2939e-07,-1.3031e-07,0.00071049,0.0019642,0.00051393,4.0166e-05,0.00014973,3.253e-05
6.4394,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.12527,0.1433,0.094301,0.012329,0.014435,0.0094811,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,12.453,14.236,9.2595,1.2288,1.4378,0.93876,2.5461e-09,1.8336e-07,-9.5499e-08,-2.6944e-08,1.0642e-07,-1.2704e-07,-1.3864e-08,1.3078e-07,-1.2559e-07,0.00073254,0.0019869,0.00052592,4.0307e-05,0.00014984,3.253e-05
6.697,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.13,0.14855,0.097751,0.01282,0.01501,0.0098586,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,12.924,14.758,9.6026,1.278,1.4952,0.97644,-3.5505e-09,1.0255e-07,-1.2688e-07,-2.3579e-08,1.2288e-07,-1.2516e-07,5.3679e-08,1.3188e-07,-1.2632e-07,0.00075585,0.0020098,0.00053851,4.0318e-05,0.00015001,3.2545e-05
6.9545,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.1347,0.15375,0.10117,0.013312,0.015584,0.010236,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,13.392,15.274,9.9429,1.3272,1.5526,1.0141,-1.7307e-08,1.1742e-07,-1.2581e-07,3.7887e-08,1.2626e-07,-1.2643e-07,-1.5872e-08,1.2742e-07,-1.2031e-07,0.00078054,0.0020331,0.00055162,4.0379e-05,0.00015022,3.2623e-05
7.2121,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.13936,0.15888,0.10457,0.013803,0.016159,0.010613,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,13.856,15.784,10.281,1.3763,1.61,1.0518,1.6577e-08,1.1742e-07,-1.2891e-07,-1.3614e-08,1.2448e-07,-1.2878e-07,2.3322e-08,1.3178e-07,-1.2666e-07,0.00080664,0.0020567,0.0005653,4.0486e-05,0.0001503,3.2742e-05
7.4697,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.14399,0.16395,0.10794,0.014295,0.016732,0.01099,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,14.316,16.286,10.615,1.4254,1.6674,1.0894,-5.1519e-08,1.3208e-07,-1.2834e-07,4.5825e-09,1.315e-07,-1.2678e-07,-3.7736e-09,1.2527e-07,-1.2144e-07,0.00083432,0.0020806,0.00057965,4.053e-05,0.00015036,3.2752e-05
7.7273,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.14858,0.16895,0.11128,0.014786,0.017306,0.011367,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,14.772,16.781,10.948,1.4746,1.7248,1.127,-1.0452e-07,1.3125e-07,-1.2959e-07,7.8259e-09,1.271e-07,-1.2496e-07,5.743e-09,1.3001e-07,-1.0414e-07,0.00086375,0.0021048,0.00059473,4.0592e-05,0.00015054,3.2775e-05
7.9848,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.15313,0.17387,0.11459,0.015277,0.01788,0.011744,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,15.224,17.269,11.277,1.5237,1.7821,1.1646,6.9332e-08,1.3383e-07,-1.286e-07,-1.244e-08,1.3199e-07,-1.2338e-07,-4.2626e-09,1.2439e-07,-1.0022e-07,0.00089493,0.0021292,0.00061042,4.0663e-05,0.00015072,3.2826e-05
8.2424,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.15764,0.17871,0.11787,0.015768,0.018453,0.012121,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,15.671,17.748,11.603,1.5728,1.8394,1.2022,5.0883e-08,1.1989e-07,-1.2215e-07,2.0594e-08,1.261e-07,-1.1374e-07,-1.7838e-08,1.0457e-07,-1.1093e-07,0.00092813,0.0021539,0.00062701,4.0724e-05,0.00015088,3.2861e-05
8.5,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.1621,0.18347,0.12113,0.016259,0.019026,0.012498,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,16.114,18.218,11.926,1.6219,1.8967,1.2398,1.0799e-08,1.321e-07,-1.2521e-07,-2.9316e-08,1.2103e-07,-7.7635e-08,2.4606e-08,1.1737e-07,-1.0957e-07,0.00096353,0.0021788,0.00064433,4.0788e-05,0.00015088,3.3015e-05
8.7576,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.16651,0.18813,0.12435,0.01675,0.019599,0.012875,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,16.551,18.678,12.247,1.6709,1.954,1.2774,1.2652e-08,1.2255e-07,-1.2819e-07,1.1245e-08,1.0829e-07,-9.7885e-08,-5.1786e-08,1.1537e-07,-9.9625e-08,0.0010012,0.0022041,0.00066256,4.092e-05,0.00015107,3.2988e-05
9.0152,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.17087,0.19269,0.12755,0.017241,0.020172,0.01325,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,16.983,19.128,12.564,1.72,2.0113,1.315,3.9159e-09,1.2743e-07,-1.2749e-07,-2.8374e-09,1.0232e-07,-1.0605e-07,-2.8819e-08,9.2068e-08,-9.5634e-08,0.0010415,0.0022296,0.00068181,4.096e-05,0.00015123,3.304e-05
9.2727,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27484,0.22646,0.17518,0.19715,0.13071,0.017732,0.020744,0.013626,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,17.409,19.567,12.879,1.7691,2.0685,1.3525,-2.0241e-09,1.3165e-07,-1.0408e-07,-5.045e-08,1.1574e-07,-1.0863e-07,6.8241e-08,1.0342e-07,-1.062e-07,0.0010844,0.0022554,0.00070206,4.0986e-05,0.00015142,3.3067e-05
9.5303,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.17942,0.20149,0.13385,0.018223,0.021317,0.014001,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,17.829,19.994,13.19,1.8181,2.1257,1.39,-1.0402e-08,1.3262e-07,-1.0554e-07,5.2766e-08,1.0886e-07,-1.0197e-07,-8.2945e-08,1.0758e-07,-1.0931e-07,0.0011303,0.0022814,0.00072336,4.1134e-05,0.00015146,3.308e-05
9.7879,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.1836,0.20572,0.13695,0.018713,0.021889,0.014377,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,18.242,20.408,13.498,1.8672,2.1829,1.4276,1.4254e-08,8.9283e-08,-1.1222e-07,-3.1732e-08,9.6238e-08,-9.5981e-08,1.7771e-08,1.1291e-07,-9.9978e-08,0.0011795,0.0023095,0.00074585,4.123e-05,0.00015159,3.3229e-05
10.045,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.18771,0.20981,0.14002,0.019203,0.022461,0.014752,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,18.648,20.809,13.803,1.9162,2.2401,1.4651,-5.4645e-08,1.0935e-07,-1.0319e-07,-1.1377e-08,1.1597e-07,-1.0979e-07,4.3031e-08,1.1389e-07,-1.0431e-07,0.0012322,0.0023424,0.00076962,4.1304e-05,0.00015176,3.3266e-05
10.303,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.19175,0.21376,0.14307,0.019694,0.023032,0.015127,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,19.046,21.196,14.105,1.9652,2.2972,1.5026,-5.2897e-08,1.1269e-07,-1.0463e-07,4.1065e-08,1.0202e-07,-9.1629e-08,-1.3429e-08,1.088e-07,-1.1228e-07,0.0012886,0.0023756,0.00079477,4.1341e-05,0.00015193,3.3282e-05
10.561,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.19571,0.21757,0.14607,0.020184,0.023604,0.015502,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,19.436,21.567,14.403,2.0142,2.3544,1.5401,7.1482e-08,1.1578e-07,-9.626e-08,-2.2755e-08,9.3758e-08,-1.0001e-07,3.3442e-08,1.0679e-07,-1.0834e-07,0.0013492,0.0024091,0.00082139,4.1408e-05,0.00015199,3.3242e-05
10.818,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.19959,0.22122,0.14905,0.020674,0.024175,0.015877,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,19.818,21.921,14.698,2.0632,2.4115,1.5775,6.5963e-09,9.978e-08,-1.0507e-07,3.7322e-08,1.0116e-07,-8.4252e-08,-5.2488e-09,9.7498e-08,-1.1218e-07,0.001414,0.002443,0.00084961,4.1523e-05,0.00015215,3.3313e-05
11.076,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.20338,0.2247,0.15199,0.021164,0.024746,0.016251,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,20.189,22.259,14.99,2.1122,2.4686,1.615,1.4324e-08,1.1506e-07,-1.0261e-07,-1.3728e-08,1.1061e-07,-1.1437e-07,1.4788e-08,1.1496e-07,-1.0958e-07,0.0014836,0.002531,0.00087955,4.1609e-05,0.00015234,3.3379e-05
11.333,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.20707,0.228,0.1549,0.021654,0.025317,0.016626,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,20.551,22.578,15.279,2.1612,2.5256,1.6524,5.4941e-09,1.1755e-07,-1.0644e-07,1.7832e-08,9.8332e-08,-1.0142e-07,-1.3797e-08,1.1246e-07,-1.1248e-07,0.0015582,0.0026514,0.00091136,4.1717e-05,0.00015252,3.3473e-05
11.591,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.21065,0.23112,0.15778,0.022143,0.025887,0.017,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,20.901,22.878,15.564,2.2102,2.5827,1.6898,3.4623e-09,1.1744e-07,-1.0359e-07,-1.2078e-08,1.0886e-07,-1.1403e-07,1.3002e-08,1.0768e-07,-1.1433e-07,0.0016381,0.0027736,0.00094519,4.179e-05,0.00015258,3.3525e-05
11.848,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.21413,0.23415,0.16062,0.022633,0.026458,0.017375,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,21.24,23.196,15.846,2.2591,2.6397,1.7273,-2.0542e-09,1.037e-07,-1.1149e-07,-4.6918e-09,1.1582e-07,-1.1066e-07,-2.2078e-08,1.2065e-07,-1.0849e-07,0.0017235,0.002897,0.0009812,4.1856e-05,0.00015268,3.3595e-05
12.106,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.21748,0.23728,0.16343,0.023123,0.027028,0.017749,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,21.567,23.498,16.124,2.3081,2.6967,1.7647,-1.4386e-08,1.148e-07,-1.1159e-07,1.3625e-08,1.1512e-07,-1.0914e-07,-2.8338e-08,1.2023e-07,-1.115e-07,0.0018148,0.0030201,0.0010195,4.1949e-05,0.00015286,3.375e-05
12.364,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.22071,0.24023,0.1662,0.023612,0.027598,0.018123,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,21.88,23.78,16.399,2.357,2.7537,1.8021,1.8293e-08,1.1751e-07,-1.1111e-07,-4.5173e-08,1.0536e-07,-1.0665e-07,4.2791e-08,1.1679e-07,-1.0511e-07,0.001912,0.0031415,0.0010604,4.2133e-05,0.00015306,3.3726e-05
12.621,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.22381,0.24298,0.16893,0.024101,0.028167,0.018497,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,22.179,24.042,16.67,2.4059,2.8106,1.8394,-5.1506e-08,1.1569e-07,-1.0994e-07,2.4391e-08,1.1684e-07,-1.0247e-07,-7.2045e-08,1.1378e-07,-1.0749e-07,0.0020153,0.0032598,0.001104,4.2152e-05,0.00015318,3.3756e-05
12.879,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.22676,0.24554,0.17164,0.024591,0.028737,0.01887,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,22.463,24.285,16.937,2.4548,2.8676,1.8768,-4.832e-08,1.2025e-07,-1.1014e-07,-8.5875e-09,1.1651e-07,-1.0983e-07,-4.1423e-08,1.1404e-07,-1.13e-07,0.0021244,0.0033737,0.0011507,4.22e-05,0.00015323,3.3712e-05
13.136,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.22956,0.24789,0.1743,0.02508,0.029306,0.019244,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,22.732,24.506,17.201,2.5037,2.9245,1.9141,7.4288e-08,1.1663e-07,-1.0379e-07,-5.3721e-08,9.9082e-08,-1.1204e-07,9.7842e-08,1.1128e-07,-1.0814e-07,0.0022394,0.0034819,0.0012006,4.2272e-05,0.00015339,3.3854e-05
13.394,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.2322,0.25004,0.17693,0.025569,0.029875,0.019617,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,22.984,24.707,17.462,2.5526,2.9814,1.9515,-2.5348e-09,1.1279e-07,-1.1138e-07,7.1104e-08,1.0679e-07,-1.1383e-07,-5.6334e-08,1.1351e-07,-1.095e-07,0.0023595,0.0035833,0.0012539,4.2345e-05,0.00015358,3.3911e-05
13.652,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.23468,0.25198,0.17953,0.026057,0.030444,0.019991,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,23.22,24.888,17.719,2.6015,3.0382,1.9888,1.9711e-08,1.1551e-07,-1.1083e-07,-3.0168e-08,1.1736e-07,-1.1212e-07,5.3232e-08,1.1312e-07,-1.141e-07,0.0024843,0.0036773,0.0013111,4.237e-05,0.00015367,3.3952e-05
13.909,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.23699,0.25372,0.18208,0.026546,0.031012,0.020364,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,23.438,25.049,17.972,2.6504,3.0951,2.0261,2.4047e-09,1.0181e-07,-1.1206e-07,2.0839e-08,1.1721e-07,-1.1161e-07,8.92e-09,1.1926e-07,-1.0886e-07,0.0026129,0.0037631,0.0013706,4.249e-05,0.00015379,3.4038e-05
14.167,0.24996,0.29498,0.22646,0.24996,0.29498,0.22647,0.24993,0.27483,0.22646,0.23913,0.25527,0.1846,0.027035,0.031581,0.020737,24.996,29.498,22.646,24.996,29.498,22.647,24.993,27.483,22.646,23.638,25.191,18.221,2.6992,3.1519,2.0634,5.1333e-09,1.1543e-07,-1.0525e-07,9.4842e-09,1.1428e-07,-1.1068e-07,1.5731e-08,1.0671e-07,-1.134e-07,0.0027439,0.0038405,0.001433,4.2595e-05,0.00015392,3.4174e-05
